sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments,number,transect.id,school.id
Green_Island,East_Strickland,Fished,1/18/2019,815,1,AT,5,150,F,7,NA,1,AT.5,East_Strickland.5.AT.7
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,1,80,F,1,started 8.30am,1,EPJ.1,East_Strickland.1.EPJ.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,1,200,F,2,NA,1,EPJ.1,East_Strickland.1.EPJ.2
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,1,110,F,2,NA,1,EPJ.1,East_Strickland.1.EPJ.2
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,1,190,F,3,NA,1,EPJ.1,East_Strickland.1.EPJ.3
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,2,180,F,4,NA,1,EPJ.2,East_Strickland.2.EPJ.4
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,2,120,F,5,NA,1,EPJ.2,East_Strickland.2.EPJ.5
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,3,90,F,6,NA,1,EPJ.3,East_Strickland.3.EPJ.6
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,3,100,F,6,NA,1,EPJ.3,East_Strickland.3.EPJ.6
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,200,F,7,NA,1,EPJ.4,East_Strickland.4.EPJ.7
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,100,F,7,NA,1,EPJ.4,East_Strickland.4.EPJ.7
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,60,F,7,NA,1,EPJ.4,East_Strickland.4.EPJ.7
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,80,F,7,NA,1,EPJ.4,East_Strickland.4.EPJ.7
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,40,F,8,NA,1,EPJ.4,East_Strickland.4.EPJ.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,75,F,8,NA,1,EPJ.4,East_Strickland.4.EPJ.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,60,F,8,NA,1,EPJ.4,East_Strickland.4.EPJ.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,4,55,F,8,NA,1,EPJ.4,East_Strickland.4.EPJ.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,5,50,F,9,transect was a bit short due to conditions,1,EPJ.5,East_Strickland.5.EPJ.9
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,5,80,F,9,NA,1,EPJ.5,East_Strickland.5.EPJ.9
Green_Island,East_Strickland,Fished,1/18/2019,815,1,EPJ,5,180,M,9,NA,1,EPJ.5,East_Strickland.5.EPJ.9
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,120,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,100,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,110,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,180,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,290,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,180,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,150,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,190,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,120,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,130,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,160,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,110,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,120,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,120,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,1,190,F,1,NA,1,ST.1,East_Strickland.1.ST.1
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,2,320,M,2,Mostly seagrass,1,ST.2,East_Strickland.2.ST.2
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,2,180,F,3,Mostly seagrass,1,ST.2,East_Strickland.2.ST.3
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,3,150,F,4,NA,1,ST.3,East_Strickland.3.ST.4
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,3,140,F,5,NA,1,ST.3,East_Strickland.3.ST.5
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,3,130,F,5,NA,1,ST.3,East_Strickland.3.ST.5
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,3,180,F,5,NA,1,ST.3,East_Strickland.3.ST.5
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,4,120,F,6,NA,1,ST.4,East_Strickland.4.ST.6
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,4,120,F,7,NA,1,ST.4,East_Strickland.4.ST.7
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,110,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,110,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,110,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,110,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,120,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,120,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,110,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,220,F,8,NA,1,ST.5,East_Strickland.5.ST.8
Green_Island,East_Strickland,Fished,1/18/2019,815,1,ST,5,250,F,9,NA,1,ST.5,East_Strickland.5.ST.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,1,120,F,1,NA,1,AT.1,Green_Island.1.AT.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,1,130,F,1,NA,1,AT.1,Green_Island.1.AT.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,1,70,F,1,NA,1,AT.1,Green_Island.1.AT.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,1,80,F,1,NA,1,AT.1,Green_Island.1.AT.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,1,180,F,2,NA,1,AT.1,Green_Island.1.AT.2
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,1,90,F,3,NA,1,AT.1,Green_Island.1.AT.3
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,2,150,F,4,NA,1,AT.2,Green_Island.2.AT.4
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,2,250,F,5,NA,1,AT.2,Green_Island.2.AT.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,2,300,M,6,NA,1,AT.2,Green_Island.2.AT.6
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,80,F,7,NA,1,AT.3,Green_Island.3.AT.7
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,90,F,8,NA,1,AT.3,Green_Island.3.AT.8
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,250,M,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,90,F,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,80,F,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,70,F,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,250,F,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,120,F,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,70,F,9,NA,1,AT.3,Green_Island.3.AT.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,170,F,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,110,F,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,120,F,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,140,F,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,60,F,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,70,F,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,3,250,M,10,NA,1,AT.3,Green_Island.3.AT.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,4,270,M,11,NA,1,AT.4,Green_Island.4.AT.11
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,4,70,F,12,NA,1,AT.4,Green_Island.4.AT.12
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,5,60,F,13,NA,1,AT.5,Green_Island.5.AT.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,5,180,F,14,NA,1,AT.5,Green_Island.5.AT.14
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,5,200,F,15,NA,1,AT.5,Green_Island.5.AT.15
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,5,200,F,15,NA,1,AT.5,Green_Island.5.AT.15
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,5,150,F,15,NA,1,AT.5,Green_Island.5.AT.15
Green_Island,Green_Island,No-take,1/18/2019,1010,1,AT,5,300,M,15,NA,1,AT.5,Green_Island.5.AT.15
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,50,F,1,NA,1,EPJ.1,Green_Island.1.EPJ.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,40,F,1,NA,1,EPJ.1,Green_Island.1.EPJ.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,40,F,1,NA,1,EPJ.1,Green_Island.1.EPJ.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,80,F,2,NA,1,EPJ.1,Green_Island.1.EPJ.2
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,70,F,3,NA,1,EPJ.1,Green_Island.1.EPJ.3
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,75,F,4,NA,1,EPJ.1,Green_Island.1.EPJ.4
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,60,F,5,NA,1,EPJ.1,Green_Island.1.EPJ.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,1,75,F,6,NA,1,EPJ.1,Green_Island.1.EPJ.6
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,2,200,F,7,2-2.5 metres deep,1,EPJ.2,Green_Island.2.EPJ.7
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,2,75,F,7,NA,1,EPJ.2,Green_Island.2.EPJ.7
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,2,65,F,7,NA,1,EPJ.2,Green_Island.2.EPJ.7
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,2,50,F,7,NA,1,EPJ.2,Green_Island.2.EPJ.7
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,2,40,F,8,NA,1,EPJ.2,Green_Island.2.EPJ.8
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,3,100,F,9,NA,1,EPJ.3,Green_Island.3.EPJ.9
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,3,180,F,10,NA,1,EPJ.3,Green_Island.3.EPJ.10
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,3,40,F,11,NA,1,EPJ.3,Green_Island.3.EPJ.11
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,3,50,F,11,NA,1,EPJ.3,Green_Island.3.EPJ.11
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,190,F,12,NA,1,EPJ.4,Green_Island.4.EPJ.12
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,100,F,12,NA,1,EPJ.4,Green_Island.4.EPJ.12
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,100,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,80,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,50,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,180,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,200,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,70,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,60,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,60,F,13,NA,1,EPJ.4,Green_Island.4.EPJ.13
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,4,40,J,14,NA,1,EPJ.4,Green_Island.4.EPJ.14
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,5,200,F,15,NA,1,EPJ.5,Green_Island.5.EPJ.15
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,5,190,F,15,NA,1,EPJ.5,Green_Island.5.EPJ.15
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,5,180,F,16,NA,1,EPJ.5,Green_Island.5.EPJ.16
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,5,80,F,16,NA,1,EPJ.5,Green_Island.5.EPJ.16
Green_Island,Green_Island,No-take,1/18/2019,1010,1,EPJ,5,40,J,17,NA,1,EPJ.5,Green_Island.5.EPJ.17
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,1,220,F,1,NA,1,ST.1,Green_Island.1.ST.1
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,1,320,M,2,NA,1,ST.1,Green_Island.1.ST.2
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,1,150,F,3,NA,1,ST.1,Green_Island.1.ST.3
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,1,130,F,4,NA,1,ST.1,Green_Island.1.ST.4
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,2,NA,NA,NA,NA,0,ST.2,Green_Island.2.ST.NA
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,3,150,F,5,NA,1,ST.3,Green_Island.3.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,280,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,120,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,120,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,120,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,110,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,150,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,130,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,130,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,4,180,F,5,NA,1,ST.4,Green_Island.4.ST.5
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,5,320,M,6,NA,1,ST.5,Green_Island.5.ST.6
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,5,150,F,6,NA,1,ST.5,Green_Island.5.ST.6
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,5,140,F,6,NA,1,ST.5,Green_Island.5.ST.6
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,5,220,F,6,NA,1,ST.5,Green_Island.5.ST.6
Green_Island,Green_Island,No-take,1/18/2019,1010,1,ST,5,180,F,6,NA,1,ST.5,Green_Island.5.ST.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,1,100,J,1,NA,1,AT.1,Ricey_Beach.1.AT.1
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,1,150,F,2,NA,1,AT.1,Ricey_Beach.1.AT.2
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,1,150,F,3,NA,1,AT.1,Ricey_Beach.1.AT.3
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,1,150,F,3,NA,1,AT.1,Ricey_Beach.1.AT.3
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,1,150,F,3,NA,1,AT.1,Ricey_Beach.1.AT.3
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,1,100,F,3,NA,1,AT.1,Ricey_Beach.1.AT.3
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,2,250,F,4,NA,1,AT.2,Ricey_Beach.2.AT.4
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,2,150,F,5,NA,1,AT.2,Ricey_Beach.2.AT.5
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,6,NA,1,AT.3,Ricey_Beach.3.AT.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,6,NA,1,AT.3,Ricey_Beach.3.AT.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,6,NA,1,AT.3,Ricey_Beach.3.AT.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,7,NA,1,AT.3,Ricey_Beach.3.AT.7
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,8,NA,1,AT.3,Ricey_Beach.3.AT.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,8,NA,1,AT.3,Ricey_Beach.3.AT.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,9,NA,1,AT.3,Ricey_Beach.3.AT.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,150,F,10,NA,1,AT.3,Ricey_Beach.3.AT.10
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,3,350,M,11,NA,1,AT.3,Ricey_Beach.3.AT.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,4,NA,NA,NA,NA,0,AT.4,Ricey_Beach.4.AT.NA
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,AT,5,150,F,12,NA,1,AT.5,Ricey_Beach.5.AT.12
