sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,420,M,6,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,240,F,6,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,240,F,6,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,210,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,200,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,280,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,120,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,150,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,150,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,290,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,140,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,100,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,120,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,110,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,200,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,110,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,310,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,120,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,100,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,120,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,80,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,70,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,80,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,80,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,70,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,50,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,50,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,50,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,150,M,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,100,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,200,M,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,140,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,120,F,5,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,120,F,5,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,120,F,5,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,150,F,5,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,150,F,5,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,140,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,140,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,140,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,J,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,350,M,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,110,M,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,80,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,90,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,60,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,80,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,70,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,100,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,100,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,120,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,250,M,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,90,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,90,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,110,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,95,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,100,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,150,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,90,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,100,F,2,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,105,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,120,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,220,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,90,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,90,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,250,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,120,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,110,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,200,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,100,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,110,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,110,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,70,J,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,4,110,F,3,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,5,110,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,5,110,F,1,NA
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,5,130,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,130,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,200,F,2,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,1,100,J,2,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,400,M,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,150,F,7,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,100,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,2,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,200,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,150,F,6,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,3,300,M,6,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,4,170,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,4,170,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,5,150,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,5,150,F,1,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
Armstrong,Little_Armstrong_Bay,No-take,1/21/2019,10:00,1,AAE,6,150,F,100,NA
